election_year,election_stage,week_start,party_side,advertiser_class,advertiser_code,platform,source,total_spend_usd,num_advertisers,num_ads,spend_category
2020,General Campaign,2020-10-22,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-10-22,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,707700.0,23,127,Large
2020,General Campaign,2020-10-22,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,436900.0,10,184,Large
2020,General Campaign,2020-10-22,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,458500.0,6,1205,Large
2020,General Campaign,2020-10-22,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,12400.0,1,6,Mid
2020,General Campaign,2020-10-22,Republican,Republican,REP_ALIGNED_PAC,Google,creative,662800.0,7,126,Large
2020,General Campaign,2020-10-22,Republican,Republican,REP_DOWNBALLOT,Google,creative,557300.0,8,146,Large
2020,General Campaign,2020-10-22,Republican,Republican,REP_PRES_TRUMP,Google,creative,1960900.0,3,185,Large
2020,General Campaign,2020-10-23,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-10-23,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,512850.0,3,45,Large
2020,General Campaign,2020-10-23,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,700.0,1,2,Small
2020,General Campaign,2020-10-23,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,808350.0,17,853,Large
2020,General Campaign,2020-10-23,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,524750.0,10,157,Large
2020,General Campaign,2020-10-23,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,2529850.0,5,1561,Large
2020,General Campaign,2020-10-23,Republican,Republican,REP_ALIGNED_PAC,Google,creative,1409250.0,11,200,Large
2020,General Campaign,2020-10-23,Republican,Republican,REP_DOWNBALLOT,Google,creative,955750.0,9,202,Large
2020,General Campaign,2020-10-23,Republican,Republican,REP_PRES_TRUMP,Google,creative,1757150.0,3,582,Large
2020,General Campaign,2020-10-24,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,140050.0,1,4,Large
2020,General Campaign,2020-10-24,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,638650.0,19,806,Large
2020,General Campaign,2020-10-24,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,389950.0,12,360,Large
2020,General Campaign,2020-10-24,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1635050.0,4,977,Large
2020,General Campaign,2020-10-24,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,17500.0,1,1,Mid
2020,General Campaign,2020-10-24,Republican,Republican,REP_ALIGNED_PAC,Google,creative,1632650.0,10,263,Large
2020,General Campaign,2020-10-24,Republican,Republican,REP_DOWNBALLOT,Google,creative,345650.0,6,122,Large
2020,General Campaign,2020-10-24,Republican,Republican,REP_PRES_TRUMP,Google,creative,436700.0,3,394,Large
2020,General Campaign,2020-10-25,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,214400.0,3,3,Large
2020,General Campaign,2020-10-25,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,319000.0,3,149,Large
2020,General Campaign,2020-10-25,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,934800.0,4,4,Large
2020,General Campaign,2020-10-25,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,866800.0,2,2,Large
2020,General Campaign,2020-10-25,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,397700.0,7,399,Large
2020,General Campaign,2020-10-25,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,6213700.0,39,41,Large
2020,General Campaign,2020-10-25,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,576650.0,10,121,Large
2020,General Campaign,2020-10-25,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,6624100.0,28,36,Large
2020,General Campaign,2020-10-25,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,588500.0,3,794,Large
2020,General Campaign,2020-10-25,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,12045100.0,7,7,Large
2020,General Campaign,2020-10-25,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,81000.0,2,2,Large
2020,General Campaign,2020-10-25,Republican,Republican,REP_ALIGNED_ISSUE,Google,weekly,347600.0,2,2,Large
2020,General Campaign,2020-10-25,Republican,Republican,REP_ALIGNED_PAC,Google,creative,66350.0,7,40,Large
2020,General Campaign,2020-10-25,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,7433300.0,19,22,Large
2020,General Campaign,2020-10-25,Republican,Republican,REP_DOWNBALLOT,Google,creative,159200.0,3,151,Large
2020,General Campaign,2020-10-25,Republican,Republican,REP_DOWNBALLOT,Google,weekly,4498600.0,17,18,Large
2020,General Campaign,2020-10-25,Republican,Republican,REP_PRES_TRUMP,Google,creative,1672900.0,3,231,Large
2020,General Campaign,2020-10-25,Republican,Republican,REP_PRES_TRUMP,Google,weekly,9511300.0,3,3,Large
2020,General Campaign,2020-10-26,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,7550.0,1,5,Mid
2020,General Campaign,2020-10-26,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,142200.0,1,119,Large
2020,General Campaign,2020-10-26,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,465800.0,12,289,Large
2020,General Campaign,2020-10-26,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,967350.0,12,142,Large
2020,General Campaign,2020-10-26,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,485250.0,4,165,Large
2020,General Campaign,2020-10-26,Republican,Republican,REP_ALIGNED_PAC,Google,creative,221400.0,5,55,Large
2020,General Campaign,2020-10-26,Republican,Republican,REP_DOWNBALLOT,Google,creative,225450.0,4,74,Large
2020,General Campaign,2020-10-26,Republican,Republican,REP_PRES_TRUMP,Google,creative,640300.0,3,409,Large
2020,General Campaign,2020-10-27,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,300.0,1,6,Very Small
2020,General Campaign,2020-10-27,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,850.0,1,1,Small
2020,General Campaign,2020-10-27,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,163500.0,12,48,Large
2020,General Campaign,2020-10-27,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,305200.0,12,78,Large
2020,General Campaign,2020-10-27,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,2333650.0,3,1200,Large
2020,General Campaign,2020-10-27,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,28750.0,1,2,Mid
2020,General Campaign,2020-10-27,Republican,Republican,REP_ALIGNED_PAC,Google,creative,1020950.0,8,183,Large
2020,General Campaign,2020-10-27,Republican,Republican,REP_DOWNBALLOT,Google,creative,482950.0,11,192,Large
2020,General Campaign,2020-10-27,Republican,Republican,REP_PRES_TRUMP,Google,creative,2351350.0,3,1178,Large
2020,General Campaign,2020-10-28,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,700.0,1,2,Small
2020,General Campaign,2020-10-28,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,5500.0,2,16,Mid
2020,General Campaign,2020-10-28,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,21500.0,1,5,Mid
2020,General Campaign,2020-10-28,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,279950.0,14,121,Large
2020,General Campaign,2020-10-28,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,249300.0,14,83,Large
2020,General Campaign,2020-10-28,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,2566250.0,4,1421,Large
2020,General Campaign,2020-10-28,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-10-28,Republican,Republican,REP_ALIGNED_PAC,Google,creative,877500.0,9,150,Large
2020,General Campaign,2020-10-28,Republican,Republican,REP_DOWNBALLOT,Google,creative,425400.0,7,100,Large
2020,General Campaign,2020-10-28,Republican,Republican,REP_PRES_TRUMP,Google,creative,132750.0,1,283,Large
2020,General Campaign,2020-10-29,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,18250.0,1,4,Mid
2020,General Campaign,2020-10-29,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,206100.0,2,157,Large
2020,General Campaign,2020-10-29,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,2750.0,1,1,Small
2020,General Campaign,2020-10-29,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,743850.0,22,326,Large
2020,General Campaign,2020-10-29,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,810550.0,17,293,Large
2020,General Campaign,2020-10-29,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,2504450.0,4,1536,Large
2020,General Campaign,2020-10-29,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,2600.0,1,52,Small
2020,General Campaign,2020-10-29,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,150800.0,2,17,Large
2020,General Campaign,2020-10-29,Republican,Republican,REP_ALIGNED_PAC,Google,creative,918350.0,10,231,Large
2020,General Campaign,2020-10-29,Republican,Republican,REP_DOWNBALLOT,Google,creative,498850.0,11,88,Large
2020,General Campaign,2020-10-29,Republican,Republican,REP_PRES_TRUMP,Google,creative,2637050.0,2,917,Large
2020,General Campaign,2020-10-30,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,114200.0,3,37,Large
2020,General Campaign,2020-10-30,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,108350.0,14,139,Large
2020,General Campaign,2020-10-30,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,364250.0,12,86,Large
2020,General Campaign,2020-10-30,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1933350.0,2,365,Large
2020,General Campaign,2020-10-30,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,2800.0,1,22,Small
2020,General Campaign,2020-10-30,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,28300.0,1,11,Mid
2020,General Campaign,2020-10-30,Republican,Republican,REP_ALIGNED_PAC,Google,creative,461550.0,6,160,Large
2020,General Campaign,2020-10-30,Republican,Republican,REP_DOWNBALLOT,Google,creative,101350.0,7,47,Large
2020,General Campaign,2020-10-30,Republican,Republican,REP_PRES_TRUMP,Google,creative,90650.0,2,219,Large
2020,General Campaign,2020-10-31,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,22750.0,1,4,Mid
2020,General Campaign,2020-10-31,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,29600.0,2,17,Mid
2020,General Campaign,2020-10-31,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,55000.0,1,1,Large
2020,General Campaign,2020-10-31,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,84950.0,13,124,Large
2020,General Campaign,2020-10-31,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,828550.0,13,56,Large
2020,General Campaign,2020-10-31,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,406750.0,3,509,Large
2020,General Campaign,2020-10-31,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,1300.0,2,2,Small
2020,General Campaign,2020-10-31,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,1250.0,1,1,Small
2020,General Campaign,2020-10-31,Republican,Republican,REP_ALIGNED_PAC,Google,creative,61200.0,5,25,Large
2020,General Campaign,2020-10-31,Republican,Republican,REP_DOWNBALLOT,Google,creative,65350.0,5,28,Large
2020,General Campaign,2020-10-31,Republican,Republican,REP_PRES_TRUMP,Google,creative,508800.0,2,682,Large
2020,General Campaign,2020-11-01,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,2250.0,1,1,Small
2020,General Campaign,2020-11-01,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,84800.0,3,3,Large
2020,General Campaign,2020-11-01,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,397400.0,3,3,Large
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,1700.0,1,2,Small
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,313300.0,2,2,Large
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,352100.0,12,103,Large
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,2946700.0,39,41,Large
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,16600.0,7,54,Mid
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,2869000.0,28,36,Large
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,247000.0,5,313,Large
2020,General Campaign,2020-11-01,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,4892300.0,7,8,Large
2020,General Campaign,2020-11-01,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,19050.0,2,3,Mid
2020,General Campaign,2020-11-01,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,52300.0,2,2,Large
2020,General Campaign,2020-11-01,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,30300.0,1,17,Mid
2020,General Campaign,2020-11-01,Republican,Republican,REP_ALIGNED_ISSUE,Google,weekly,174900.0,2,2,Large
2020,General Campaign,2020-11-01,Republican,Republican,REP_ALIGNED_PAC,Google,creative,155250.0,4,48,Large
2020,General Campaign,2020-11-01,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,3786300.0,17,20,Large
2020,General Campaign,2020-11-01,Republican,Republican,REP_DOWNBALLOT,Google,creative,87400.0,5,27,Large
2020,General Campaign,2020-11-01,Republican,Republican,REP_DOWNBALLOT,Google,weekly,1858300.0,16,17,Large
2020,General Campaign,2020-11-01,Republican,Republican,REP_PRES_TRUMP,Google,creative,1334750.0,2,405,Large
2020,General Campaign,2020-11-01,Republican,Republican,REP_PRES_TRUMP,Google,weekly,8721900.0,3,3,Large
2020,General Campaign,2020-11-02,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,18250.0,1,6,Mid
2020,General Campaign,2020-11-02,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,87300.0,9,96,Large
2020,General Campaign,2020-11-02,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,14350.0,7,18,Mid
2020,General Campaign,2020-11-02,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,128200.0,2,511,Large
2020,General Campaign,2020-11-02,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,3250.0,1,1,Small
2020,General Campaign,2020-11-02,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-11-02,Republican,Republican,REP_ALIGNED_PAC,Google,creative,34150.0,2,45,Mid
2020,General Campaign,2020-11-02,Republican,Republican,REP_DOWNBALLOT,Google,creative,100.0,2,2,Very Small
2020,General Campaign,2020-11-02,Republican,Republican,REP_PRES_TRUMP,Google,creative,1844700.0,2,491,Large
2020,Primary,2020-01-01,Democratic,Democratic,DEM_PRIMARY,Google,creative,3152500.0,5,561,Large
2020,Primary,2020-01-01,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,150.0,1,3,Very Small
2020,Primary,2020-01-01,Republican,Republican,REP_ALIGNED_PAC,Google,creative,650.0,1,5,Small
2020,Primary,2020-01-01,Republican,Republican,REP_PRES_TRUMP,Google,creative,450.0,1,9,Very Small
2020,Primary,2020-01-02,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,3750.0,1,1,Small
2020,Primary,2020-01-02,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,13000.0,1,2,Mid
2020,Primary,2020-01-02,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,54700.0,1,10,Large
2020,Primary,2020-01-02,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-02,Democratic,Democratic,DEM_PRIMARY,Google,creative,1862200.0,3,83,Large
2020,Primary,2020-01-02,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,32350.0,1,26,Mid
2020,Primary,2020-01-02,Republican,Republican,REP_PRES_TRUMP,Google,creative,300.0,1,4,Very Small
2020,Primary,2020-01-03,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,1750.0,1,1,Small
2020,Primary,2020-01-03,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,8250.0,1,33,Mid
2020,Primary,2020-01-03,Democratic,Democratic,DEM_PRIMARY,Google,creative,715350.0,5,68,Large
2020,Primary,2020-01-03,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,5500.0,1,1,Mid
2020,Primary,2020-01-04,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,3150.0,1,11,Small
2020,Primary,2020-01-04,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,100.0,1,2,Very Small
2020,Primary,2020-01-04,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,1900.0,1,4,Small
2020,Primary,2020-01-04,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,9950.0,1,195,Mid
2020,Primary,2020-01-04,Democratic,Democratic,DEM_PRIMARY,Google,creative,223350.0,4,2039,Large
2020,Primary,2020-01-04,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,2300.0,2,2,Small
2020,Primary,2020-01-05,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,38600.0,3,3,Mid
2020,Primary,2020-01-05,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,6400.0,1,32,Mid
2020,Primary,2020-01-05,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,400.0,1,1,Very Small
2020,Primary,2020-01-05,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,158600.0,3,3,Large
2020,Primary,2020-01-05,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-05,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,55400.0,15,15,Large
2020,Primary,2020-01-05,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1150.0,1,23,Small
2020,Primary,2020-01-05,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,59500.0,5,5,Large
2020,Primary,2020-01-05,Democratic,Democratic,DEM_PRIMARY,Google,creative,550.0,3,11,Small
2020,Primary,2020-01-05,Democratic,Democratic,DEM_PRIMARY,Google,weekly,2575100.0,7,7,Large
2020,Primary,2020-01-05,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-05,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,16600.0,2,2,Mid
2020,Primary,2020-01-05,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,47100.0,4,4,Mid
2020,Primary,2020-01-05,Republican,Republican,REP_DOWNBALLOT,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-05,Republican,Republican,REP_DOWNBALLOT,Google,weekly,32300.0,12,12,Mid
2020,Primary,2020-01-05,Republican,Republican,REP_PRES_TRUMP,Google,weekly,275500.0,2,2,Large
2020,Primary,2020-01-06,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,1100.0,1,12,Small
2020,Primary,2020-01-06,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,154500.0,2,5,Large
2020,Primary,2020-01-06,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,350.0,1,3,Very Small
2020,Primary,2020-01-06,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,350.0,1,7,Very Small
2020,Primary,2020-01-06,Democratic,Democratic,DEM_PRIMARY,Google,creative,71400.0,5,50,Large
2020,Primary,2020-01-06,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-06,Republican,Republican,REP_DOWNBALLOT,Google,creative,1000.0,1,2,Small
2020,Primary,2020-01-06,Republican,Republican,REP_PRES_TRUMP,Google,creative,6200.0,2,16,Mid
2020,Primary,2020-01-07,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,150.0,1,3,Very Small
2020,Primary,2020-01-07,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-07,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,4250.0,1,1,Small
2020,Primary,2020-01-07,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,7400.0,1,30,Mid
2020,Primary,2020-01-07,Democratic,Democratic,DEM_PRIMARY,Google,creative,984850.0,5,698,Large
2020,Primary,2020-01-07,Republican,Republican,REP_ALIGNED_PAC,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-07,Republican,Republican,REP_DOWNBALLOT,Google,creative,500.0,1,2,Very Small
2020,Primary,2020-01-07,Republican,Republican,REP_PRES_TRUMP,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-08,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,150.0,1,3,Very Small
2020,Primary,2020-01-08,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,1850.0,1,3,Small
2020,Primary,2020-01-08,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,31150.0,2,27,Mid
2020,Primary,2020-01-08,Democratic,Democratic,DEM_PRIMARY,Google,creative,33350.0,3,39,Mid
2020,Primary,2020-01-09,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,250.0,1,5,Very Small
2020,Primary,2020-01-09,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,62050.0,3,21,Large
2020,Primary,2020-01-09,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,47150.0,2,9,Mid
2020,Primary,2020-01-09,Democratic,Democratic,DEM_PRIMARY,Google,creative,39350.0,4,26,Mid
2020,Primary,2020-01-09,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-09,Republican,Republican,REP_ALIGNED_PAC,Google,creative,700.0,1,8,Small
2020,Primary,2020-01-09,Republican,Republican,REP_PRES_TRUMP,Google,creative,8250.0,2,27,Mid
2020,Primary,2020-01-10,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,9500.0,1,1,Mid
2020,Primary,2020-01-10,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,1300.0,2,26,Small
2020,Primary,2020-01-10,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,350.0,1,1,Very Small
2020,Primary,2020-01-10,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,8550.0,1,59,Mid
2020,Primary,2020-01-10,Democratic,Democratic,DEM_PRIMARY,Google,creative,2287200.0,4,3554,Large
2020,Primary,2020-01-10,Republican,Republican,REP_DOWNBALLOT,Google,creative,450.0,1,7,Very Small
2020,Primary,2020-01-10,Republican,Republican,REP_PRES_TRUMP,Google,creative,650.0,2,11,Small
2020,Primary,2020-01-11,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,24500.0,1,3,Mid
2020,Primary,2020-01-11,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,100.0,1,2,Very Small
2020,Primary,2020-01-11,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-11,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,16250.0,1,80,Mid
2020,Primary,2020-01-11,Democratic,Democratic,DEM_PRIMARY,Google,creative,1506800.0,4,450,Large
2020,Primary,2020-01-11,Republican,Republican,REP_DOWNBALLOT,Google,creative,5600.0,2,8,Mid
2020,Primary,2020-01-11,Republican,Republican,REP_PRES_TRUMP,Google,creative,400.0,1,8,Very Small
2020,Primary,2020-01-12,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,52400.0,3,3,Large
2020,Primary,2020-01-12,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,300.0,1,1,Very Small
2020,Primary,2020-01-12,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-12,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,129000.0,3,3,Large
2020,Primary,2020-01-12,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,277500.0,1,4,Large
2020,Primary,2020-01-12,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,61300.0,15,15,Large
2020,Primary,2020-01-12,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,700.0,1,14,Small
2020,Primary,2020-01-12,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,98400.0,5,5,Large
2020,Primary,2020-01-12,Democratic,Democratic,DEM_PRIMARY,Google,creative,1018050.0,3,15,Large
2020,Primary,2020-01-12,Democratic,Democratic,DEM_PRIMARY,Google,weekly,3736300.0,7,7,Large
2020,Primary,2020-01-12,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,12300.0,2,2,Mid
2020,Primary,2020-01-12,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,35100.0,4,4,Mid
2020,Primary,2020-01-12,Republican,Republican,REP_DOWNBALLOT,Google,weekly,59000.0,13,13,Large
2020,Primary,2020-01-12,Republican,Republican,REP_PRES_TRUMP,Google,creative,200.0,1,4,Very Small
2020,Primary,2020-01-12,Republican,Republican,REP_PRES_TRUMP,Google,weekly,237800.0,2,2,Large
2020,Primary,2020-01-13,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-13,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,2350.0,2,7,Small
2020,Primary,2020-01-13,Democratic,Democratic,DEM_PRIMARY,Google,creative,123150.0,5,32,Large
2020,Primary,2020-01-13,Republican,Republican,REP_PRES_TRUMP,Google,creative,1400.0,1,6,Small
2020,Primary,2020-01-14,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-14,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,10800.0,1,110,Mid
2020,Primary,2020-01-14,Democratic,Democratic,DEM_PRIMARY,Google,creative,685850.0,5,79,Large
2020,Primary,2020-01-14,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,6000.0,1,2,Mid
2020,Primary,2020-01-14,Republican,Republican,REP_DOWNBALLOT,Google,creative,158900.0,2,30,Large
2020,Primary,2020-01-14,Republican,Republican,REP_PRES_TRUMP,Google,creative,83950.0,2,101,Large
2020,Primary,2020-01-15,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,475000.0,1,1,Large
2020,Primary,2020-01-15,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,18250.0,1,129,Mid
2020,Primary,2020-01-15,Democratic,Democratic,DEM_PRIMARY,Google,creative,329350.0,5,316,Large
2020,Primary,2020-01-15,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Primary,2020-01-15,Republican,Republican,REP_DOWNBALLOT,Google,creative,110200.0,1,20,Large
